project,codigo,fecha_encuesta,nombre_del_evaluador,genero_del_evaluador,interview_modality,nacionalidad,gender,follow_up,hh_language,document,interview_language,children,seniors,dependents,adults,time_in_country,date_of_arrival,d1a_housing_score,d1b_rent_score,d2_food_score,d3_education_score,d4_healthcare_score,d5_health_status_score,d6_safety_score,d7_employment_score,d8_fin_resources_score,d9_assistance_score,d10_debt_score,d11_savings_score,d12a_fin_soc_cap_score,d12b_rel_soc_cap_score,d12_average_score,group_a_total_score,d2_weighted_score,d5_weighted_score,d9_weighted_score,group_b_total_score,hh_sri_total_score,uuid,program_type,count,position,days_since_pre,measure_prop,in_program
prm,ec0092111,2022-01-21T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,< 1 Year,2020-11-28T00:00:00Z,4,3,3,1,0,3,3,2,3,5,3,1,1,3,2,2.4444444444444446,0.3,0,0,0.3,2.144444444444445,d277eca5-fc24-4596-9756-5e94bcc20e28,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092111,2022-04-27T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Pasaporte,Español,1,0,1,1,< 1 Year,2020-04-28T00:00:00Z,5,0,5,5,3,3,3,4,5,3,5,3,5,3,4,4.111111111111111,0,0,0.4,0.4,3.711111111111111,73eaf188-43f3-4663-92a5-6e1676208278,MDG Regular,2,2,96,1,TRUE
hilton,ec0092127,2021-11-15T00:00:00Z,patricio jacome,Masculino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,2021-03-21T00:00:00Z,4,5,5,0,5,3,3,4,3,3,5,1,1,3,2,3.5555555555555554,0,0,0.4,0.4,3.1555555555555554,df7d0873-4e0c-420a-88d8-ce72bce98b13,NA,2,1,0,0.5,TRUE
hilton,ec0092127,2022-05-05T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,2,< 1 Year,2021-01-20T00:00:00Z,5,5,5,0,5,3,5,4,3,2,5,5,5,5,5,4.666666666666667,0,0,0.6000000000000001,0.6000000000000001,4.066666666666666,f3e881dc-47c2-4b7d-a56e-fd1b023d0b4a,NA,2,2,171,1,TRUE
hilton,ec0092129,2021-12-14T00:00:00Z,patricio jacome,Masculino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,7,0,7,5,< 1 Year,2020-12-20T00:00:00Z,5,3,5,3,3,2,3,3,3,3,5,1,1,3,2,3.1,0,0.1,0.4,0.5,2.6,45e3cd94-050a-4f47-9663-858df9090496,NA,2,1,0,0.5,TRUE
hilton,ec0092129,2022-05-03T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,6,0,6,2,< 1 Year,2020-12-20T00:00:00Z,5,5,5,5,5,3,5,4,3,2,5,4,5,5,5,4.6,0,0,0.6000000000000001,0.6000000000000001,3.9999999999999996,030bcd5b-7351-4d7d-a127-a635c9e88c40,NA,2,2,140,1,TRUE
hilton,ec0092130,2021-12-23T00:00:00Z,patricio jacome,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,0,0,0,2,< 1 Year,2019-02-14T00:00:00Z,4,1,5,0,3,1,3,3,5,5,3,1,1,3,2,2.7777777777777777,0,0.2,0,0.2,2.5777777777777775,7d4ac96b-6ce0-4000-a593-2ec0a9295420,NA,2,1,0,0.5,TRUE
hilton,ec0092130,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,NA,2,NA,2,1 – 3 Years,2019-02-14T00:00:00Z,5,5,5,0,0,1,5,5,3,3,5,4,1,1,1,4.125,0,0.2,0.4,0.6000000000000001,3.525,9263e813-b8d1-4f1c-a9df-26a7282a9546,NA,2,2,127,1,TRUE
hilton,ec0092133,2022-01-03T00:00:00Z,mishell yanez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,NA,NA,1,< 1 Year,2021-05-18T00:00:00Z,4,1,5,5,3,3,3,2,3,5,2,1,1,1,1,2.5,0,0,0,0,2.5,d3c8c709-fe90-42d7-b37f-6f05a1a0b50d,NA,2,1,0,0.5,TRUE
hilton,ec0092133,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,NA,NA,2,1 – 3 Years,2021-05-18T00:00:00Z,4,5,5,5,3,3,3,3,5,3,5,4,1,1,1,3.8,0,0,0.4,0.4,3.4,38ef90b5-4513-47b1-8e15-7e6fd94a8ced,NA,2,2,116,1,TRUE
hilton,ec0092134,2022-01-04T00:00:00Z,patricio jacome,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,< 1 Year,2021-03-09T00:00:00Z,4,3,5,5,5,3,3,3,3,3,3,1,1,3,2,3.2,0,0,0.4,0.4,2.8000000000000003,f57ef023-2f04-4c96-b365-0595af2f92bc,NA,2,1,0,0.5,TRUE
hilton,ec0092134,2022-05-03T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 – 3 Years,2021-03-11T00:00:00Z,5,5,5,5,5,3,5,2,3,2,3,3,5,5,5,4.1,0,0,0.6000000000000001,0.6000000000000001,3.4999999999999996,2bc80674-ff81-4f8d-922f-b351ea88392f,NA,2,2,119,1,TRUE
hilton,ec0092135,2022-01-03T00:00:00Z,mishell yanez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,NA,NA,2,1 – 3 Years,2020-01-23T00:00:00Z,5,3,5,5,3,3,3,2,5,5,2,1,1,1,1,3,0,0,0,0,3,fc8764c6-6499-4487-beee-4b41872deb2c,NA,2,1,0,0.5,TRUE
hilton,ec0092135,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,4,NA,4,2,1 – 3 Years,2020-01-27T00:00:00Z,5,5,5,5,0,3,5,4,5,3,5,5,1,1,1,4.444444444444445,0,0,0.4,0.4,4.044444444444444,db4d2916-2a59-41be-abc8-025904ca8577,NA,2,2,116,1,TRUE
hilton,ec0092137,2022-01-04T00:00:00Z,patricio jacome,Masculino,Vía telefónica,Venezolana,Masculino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,< 1 Year,2021-01-25T00:00:00Z,4,1,5,1,3,2,3,3,5,5,3,1,1,3,2,2.6,0,0.1,0,0.1,2.5,3444b22b-d348-4996-a249-83e235be69d2,NA,2,1,0,0.5,TRUE
hilton,ec0092137,2022-05-04T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,< 1 Year,2021-01-01T00:00:00Z,4,5,5,1,5,3,5,3,3,2,3,5,5,5,5,3.9,0,0,0.6000000000000001,0.6000000000000001,3.3,32b6236c-c4a1-4705-b6c4-da4546ab0ff0,NA,2,2,120,1,TRUE
hilton,ec0092140,2021-12-16T00:00:00Z,mishell yanez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,NA,NA,1,1 – 3 Years,2020-04-11T00:00:00Z,4,3,5,5,3,3,5,2,3,5,2,1,1,1,1,2.9,0,0,0,0,2.9,15e56f8d-2504-4568-b955-c16fc102a99a,NA,2,1,0,0.5,TRUE
hilton,ec0092140,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,NA,3,1,3 – 5 Years,2020-04-11T00:00:00Z,5,5,5,5,0,3,5,4,5,3,5,5,5,1,3,4.666666666666667,0,0,0.4,0.4,4.266666666666667,ea4a42db-efea-4fb4-98f0-50085e9a6aed,NA,2,2,134,1,TRUE
prm,ec0092166,2022-01-14T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de Unasur,Español,0,0,0,3,1 - 3 Years,2012-02-12T00:00:00Z,4,1,3,0,3,1,3,1,1,5,3,1,1,1,1,2,0.3,0.2,0,0.5,1.5,ab2817c7-2ca5-4422-8d17-949a1541ac38,NA,2,1,0,0.5,TRUE
prm,ec0092166,2022-05-05T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte Visa de Unasur,Español,0,0,0,3,< 1 Year,2012-02-12T00:00:00Z,2,5,5,0,5,1,5,2,3,2,3,1,1,5,3,3.2222222222222223,0,0.2,0.6000000000000001,0.8,2.4222222222222225,bb18944d-9933-425e-960d-a24643dcb3a3,MDG Regular,2,2,111,1,TRUE
prm,ec0092182,2022-01-17T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,< 1 Year,2021-09-21T00:00:00Z,5,3,5,0,3,3,3,3,5,3,3,4,1,1,1,3.3333333333333335,0,0,0.4,0.4,2.9333333333333336,53d0133a-1f35-467f-bd41-09242739d435,NA,2,1,0,0.5,TRUE
prm,ec0092182,2022-04-29T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,< 1 Year,2019-06-19T00:00:00Z,5,5,5,5,3,3,3,4,5,3,5,3,1,3,2,4,0,0,0.4,0.4,3.6,43cd9f71-3710-45e0-8b49-c0c59b329e60,MDG SESP con enfoque de género,2,2,102,1,TRUE
prm,ec0092210,2022-01-18T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,< 1 Year,2021-11-30T00:00:00Z,4,3,5,0,3,3,1,5,5,3,3,1,5,3,4,3.2222222222222223,0,0,0.4,0.4,2.8222222222222224,34f45d28-2bec-485e-a487-18ee5a735b20,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092210,2022-04-27T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,< 1 Year,2022-04-27T00:00:00Z,5,5,5,0,3,3,5,4,5,3,5,3,5,3,4,4.333333333333333,0,0,0.4,0.4,3.933333333333333,77789a8f-70d8-4660-b475-84c459147160,MDG SESP con enfoque de género,2,2,99,1,TRUE
prm,ec0092226,2022-01-18T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa Amparo,Español,2,0,2,3,> 5 Years,2012-02-26T00:00:00Z,2,0,3,5,1,3,3,1,5,5,3,1,1,1,1,2.4444444444444446,0.3,0,0,0.3,2.144444444444445,420139c2-bdf2-49e8-b1d7-4ca221bb53b9,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092226,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte Visa Amparo,Español,2,0,2,3,1 - 3 Years,2012-02-26T00:00:00Z,4,5,5,5,0,3,5,4,3,2,3,3,5,3,4,4,0,0,0.6000000000000001,0.6000000000000001,3.4,7266cdd0-da33-483f-918c-217ed795c5a0,MDG SESP con enfoque de género,2,2,108,1,TRUE
hilton,ec0092235,2022-01-14T00:00:00Z,mishell yanez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,NA,NA,1,1 – 3 Years,2019-10-18T00:00:00Z,4,3,5,5,3,3,3,2,3,5,2,1,1,1,1,2.7,0,0,0,0,2.7,7df7f7e6-c5dc-4cfe-8df8-4975f40913f4,NA,2,1,0,0.5,TRUE
hilton,ec0092235,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,NA,2,1,1 – 3 Years,2019-10-18T00:00:00Z,5,5,5,5,3,3,3,4,3,3,5,4,1,1,1,3.8,0,0,0.4,0.4,3.4,4ac97b8c-3afd-4e14-a9c4-0557b81139db,NA,2,2,105,1,TRUE
hilton,ec0092237,2022-01-12T00:00:00Z,patricio jacome,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,3,< 1 Year,2021-03-10T00:00:00Z,4,3,5,0,3,1,3,3,5,3,3,1,1,3,2,3,0,0.2,0.4,0.6000000000000001,2.4,53ae609c-1dca-4eff-9a86-025dbe38bf77,NA,2,1,0,0.5,TRUE
hilton,ec0092237,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,NA,1,3,1 – 3 Years,2021-03-12T00:00:00Z,5,5,5,0,0,3,5,4,3,3,5,4,1,1,1,4,0,0,0.4,0.4,3.6,8343dbef-ef87-4fdd-b630-a747cb1b3598,NA,2,2,107,1,TRUE
hilton,ec0092238,2022-01-14T00:00:00Z,patricio jacome,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,3,< 1 Year,2018-12-18T00:00:00Z,5,5,5,5,3,1,3,4,3,3,3,1,5,3,4,3.6,0,0.2,0.4,0.6000000000000001,3,0838ac12-fc9c-4bf7-b850-c0cabfb6b3a1,NA,2,1,0,0.5,TRUE
hilton,ec0092238,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,NA,2,2,3 – 5 Years,2018-12-19T00:00:00Z,5,5,5,5,3,3,3,4,3,5,5,4,1,5,3,4,0,0,0,0,4,00f7f1e5-9b42-4b63-8a0c-a03171204e7d,NA,2,2,105,1,TRUE
hilton,ec0092240,2022-01-13T00:00:00Z,patricio jacome,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Otro / No aplica,Español,2,0,2,2,< 1 Year,2021-03-20T00:00:00Z,4,3,5,5,3,3,3,3,5,5,3,1,1,3,2,3.2,0,0,0,0,3.2,a9712a14-29ab-4099-b348-9ebd8b35232d,NA,2,1,0,0.5,TRUE
hilton,ec0092240,2022-05-05T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,2021-03-30T00:00:00Z,5,5,5,5,5,3,5,3,3,2,5,4,5,5,5,4.5,0,0,0.6000000000000001,0.6000000000000001,3.9,c133be39-3842-40eb-bfab-9d2c8a9cfc7c,NA,2,2,112,1,TRUE
hilton,ec0092241,2022-01-13T00:00:00Z,mishell yanez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,3,NA,NA,2,1 – 3 Years,2019-12-18T00:00:00Z,5,1,5,5,3,3,3,2,5,5,1,1,1,1,1,2.7,0,0,0,0,2.7,5de592d8-f0e8-4a07-be5a-6a438979c8ff,NA,2,1,0,0.5,TRUE
hilton,ec0092241,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte Visa Trabajo,Español,3,1,4,2,3 – 5 Years,2018-01-18T00:00:00Z,1,5,5,5,5,3,5,4,3,3,5,4,1,1,1,3.8,0,0,0.4,0.4,3.4,8e0c6059-b202-42e5-86b8-9688b2471a29,NA,2,2,106,1,TRUE
hilton,ec0092243,2022-01-04T00:00:00Z,patricio jacome,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,2018-07-10T00:00:00Z,4,3,5,5,3,1,3,3,3,3,3,1,5,3,4,3.2,0,0.2,0.4,0.6000000000000001,2.6,0655d57b-8d6f-454f-ba9f-3e5e9b158104,NA,2,1,0,0.5,TRUE
hilton,ec0092243,2022-05-05T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,2018-07-10T00:00:00Z,5,5,5,5,5,3,5,3,3,2,5,4,5,5,5,4.5,0,0,0.6000000000000001,0.6000000000000001,3.9,a1a4cc4d-11f3-46f0-90b8-3711df6214f1,NA,2,2,121,1,TRUE
hilton,ec0092244,2022-01-14T00:00:00Z,mishell yanez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,NA,NA,2,1 – 3 Years,2022-01-14T00:00:00Z,5,1,5,0,3,3,3,2,3,3,2,3,1,1,1,2.5555555555555554,0,0,0.4,0.4,2.1555555555555554,e4b2365f-eaf3-472f-878f-e73c80720de4,NA,2,1,0,0.5,TRUE
hilton,ec0092244,2022-04-29T00:00:00Z,mishell yanez,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,NA,1,2,1 – 3 Years,2021-07-03T00:00:00Z,5,5,5,5,3,3,5,2,3,3,5,4,1,1,1,3.8,0,0,0.4,0.4,3.4,be82b5a5-aeb4-4986-af9d-5179d3ce1251,NA,2,2,105,1,TRUE
hilton,ec0092245,2022-01-14T00:00:00Z,patricio jacome,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,2021-03-26T00:00:00Z,4,3,5,3,3,2,3,3,3,3,3,1,1,3,2,2.8,0,0.1,0.4,0.5,2.3,339058a3-160e-4786-9aed-7e4f0f442cf4,NA,2,1,0,0.5,TRUE
hilton,ec0092245,2022-05-05T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,< 1 Year,2021-02-27T00:00:00Z,4,5,5,3,5,2,5,3,3,2,5,4,5,5,5,4.2,0,0.1,0.6000000000000001,0.7000000000000001,3.5,c947c399-d281-48f1-81a8-89a39e761ffe,NA,2,2,111,1,TRUE
prm,ec0092253,2022-02-02T00:00:00Z,ivett vanessa ramos bosquez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,0,3 - 5 Years,2017-11-16T00:00:00Z,4,1,3,0,3,3,1,2,3,5,3,1,5,3,4,2.4444444444444446,0.3,0,0,0.3,2.144444444444445,a93f4182-6370-4be5-ba6b-0a01f93bb3fe,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092253,2022-04-29T00:00:00Z,vanessa ramos,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,3 - 5 Years,2017-11-16T00:00:00Z,5,3,5,0,3,3,3,1,1,2,2,1,5,3,4,2.5555555555555554,0,0,0.6000000000000001,0.6000000000000001,1.9555555555555553,29363e0c-861f-4b8d-be1d-d180b4260f86,MDG SESP con enfoque de género,2,2,86,1,TRUE
prm,ec0092257,2022-01-19T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Turno para admisibilidad,Español,2,0,2,2,< 1 Year,2021-06-14T00:00:00Z,4,5,5,5,3,1,3,1,3,3,3,1,1,3,2,3,0,0.2,0.4,0.6000000000000001,2.4,f24acf47-e041-4fc9-8947-643e79d095ae,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092257,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Turno para admisibilidad,Español,4,0,4,2,< 1 Year,2021-06-14T00:00:00Z,5,5,5,5,3,1,3,4,3,2,5,3,5,5,5,4.1,0,0.2,0.6000000000000001,0.8,3.3,cdaf9594-aedf-4ca7-a95d-7a8f78ab8eb0,MDG SESP con enfoque de género,2,2,107,1,TRUE
prm,ec0092258,2022-01-26T00:00:00Z,darlin alejandro alonzo veliz,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de excepción (VERHU),Español,2,1,NA,1,1 - 3 Years,2021-08-05T00:00:00Z,2,0,2,5,5,3,5,4,3,3,5,1,5,3,4,3.7777777777777777,0.44999999999999996,0,0.4,0.85,2.9277777777777776,7180dc2f-8173-4c2b-9d02-c6d86bb584fd,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092258,2022-04-26T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,NA,Visa Humanitaria,Español,2,0,2,0,< 1 Year,2018-11-09T00:00:00Z,5,5,5,3,0,3,3,3,5,3,5,1,1,5,3,3.6666666666666665,0,0,0.4,0.4,3.2666666666666666,ecccf170-d1c3-4c0f-912d-8f04244a0b14,MDG SESP con enfoque de género,2,2,90,1,TRUE
prm,ec0092265,2022-01-26T00:00:00Z,hector bravo mendoza,Masculino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de Protección Internacional,Español,0,0,0,2,< 1 Year,2021-04-22T00:00:00Z,4,1,3,0,5,3,5,2,5,5,5,1,1,1,1,3.2222222222222223,0.3,0,0,0.3,2.9222222222222225,02666977-e7ff-4935-a774-39f6ed6c6e49,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092265,2022-05-06T00:00:00Z,kerly montero,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Turno para admisibilidad,Español,0,0,0,2,< 1 Year,2021-04-01T00:00:00Z,5,5,5,0,0,3,3,4,3,2,3,3,1,5,3,3.625,0,0,0.6000000000000001,0.6000000000000001,3.025,14fca7f5-505c-48a7-b54a-9ecf3270ced5,MDG SESP con enfoque de género,2,2,100,1,TRUE
prm,ec0092266,2022-02-02T00:00:00Z,alexandra lopez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Pasaporte,Español,2,0,2,1,1 - 3 Years,2020-02-16T00:00:00Z,4,3,2,5,5,1,3,5,3,3,3,1,1,3,2,3.4,0.44999999999999996,0.2,0.4,1.0499999999999998,2.35,4e0b8bae-dcc1-45a0-8b26-24b850e50379,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092266,2022-05-03T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Visa Amparo,Español,2,0,2,1,< 1 Year,2018-02-21T00:00:00Z,5,0,5,5,3,2,5,5,3,3,3,4,1,5,3,4,0,0.1,0.4,0.5,3.5,dc013236-5669-40df-be10-c21c08101be1,MDG SESP con enfoque de género,2,2,90,1,TRUE
prm,ec0092277,2022-02-08T00:00:00Z,amelia bone,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 - 3 Years,2020-11-12T00:00:00Z,4,5,5,5,3,3,5,3,3,3,3,3,1,3,2,3.6,0,0,0.4,0.4,3.2,bd855ae4-9c5d-478a-99b8-938efbbe0764,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092277,2022-05-19T00:00:00Z,amelia bone,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 - 3 Years,2020-11-12T00:00:00Z,5,5,5,1,0,3,3,3,5,5,5,3,1,5,3,3.6666666666666665,0,0,0,0,3.6666666666666665,c179688d-9a9f-425a-95e6-0284f1e87585,MDG SESP con enfoque de género,2,2,100,1,TRUE
prm,ec0092279,2022-01-27T00:00:00Z,mishell yanez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,NA,NA,1,1 - 3 Years,2021-08-19T00:00:00Z,4,3,5,5,3,3,3,2,3,3,2,1,1,1,1,2.7,0,0,0.4,0.4,2.3000000000000003,5e99889b-88e2-4f50-938b-4a7997a28986,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092279,2022-05-06T00:00:00Z,patricio jacome,Masculino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,1,< 1 Year,2021-08-19T00:00:00Z,5,5,5,5,5,3,5,4,3,2,5,5,5,5,5,4.7,0,0,0.6000000000000001,0.6000000000000001,4.1,402ff02f-a204-425d-b3a1-f0ff7d059871,MDG SESP con enfoque de género,2,2,99,1,TRUE
prm,ec0092282,2022-02-08T00:00:00Z,amelia bone,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 - 3 Years,2021-02-07T00:00:00Z,2,0,5,1,0,3,5,2,3,3,5,1,1,3,2,2.625,0,0,0.4,0.4,2.225,fac759f8-6c32-42e5-9869-a6a73d0841fb,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092282,2022-04-22T00:00:00Z,amelia bone,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 - 3 Years,2021-02-07T00:00:00Z,5,0,5,1,0,3,3,3,3,1,5,3,1,3,2,3.125,0,0,0.8,0.8,2.325,6747f643-f5d2-494c-b498-d571788fe9e8,MDG SESP con enfoque de género,2,2,73,1,TRUE
prm,ec0092292,2022-01-25T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,< 1 Year,2021-09-01T00:00:00Z,4,5,3,1,1,3,3,2,3,3,3,3,5,3,4,2.9,0.3,0,0.4,0.7,2.2,41802f80-df1e-473a-9d87-803d8c5df1ca,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0092292,2022-04-27T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Pasaporte,Español,3,0,3,2,< 1 Year,2021-09-21T00:00:00Z,5,5,5,1,3,3,5,2,5,3,5,3,1,3,2,3.6,0,0,0.4,0.4,3.2,76a2bbae-1872-4db9-86e4-dcd61b03fb71,MDG SESP con enfoque de género,2,2,92,1,TRUE
prm,ec0092293,2022-01-28T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,0,NA,NA,2,1 - 3 Years,2022-01-28T00:00:00Z,5,1,2,0,3,1,5,1,1,5,3,1,5,3,4,2.6666666666666665,0.44999999999999996,0.2,0,0.6499999999999999,2.0166666666666666,3de7ae5e-5995-4f67-8ac3-68212690d07c,MDG Regular,2,1,0,0.5,TRUE
prm,ec0092293,2022-05-05T00:00:00Z,kerly montero,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,0,0,0,2,< 1 Year,2019-11-29T00:00:00Z,5,5,5,0,3,3,5,5,3,2,3,3,5,5,5,4.111111111111111,0,0,0.6000000000000001,0.6000000000000001,3.5111111111111106,e32b167c-32e7-47f8-8ffe-23defb8dfa1d,MDG Regular,2,2,97,1,TRUE
