project,codigo,fecha_encuesta,nombre_del_evaluador,genero_del_evaluador,interview_modality,nacionalidad,gender,follow_up,hh_language,document,interview_language,children,seniors,dependents,adults,time_in_country,date_of_arrival,d1a_housing_score,d1b_rent_score,d2_food_score,d3_education_score,d4_healthcare_score,d5_health_status_score,d6_safety_score,d7_employment_score,d8_fin_resources_score,d9_assistance_score,d10_debt_score,d11_savings_score,d12a_fin_soc_cap_score,d12b_rel_soc_cap_score,d12_average_score,group_a_total_score,d2_weighted_score,d5_weighted_score,d9_weighted_score,group_b_total_score,hh_sri_total_score,uuid,program_type,count,position,days_since_pre,measure_prop,in_program
integra,integra46,2022-06-23T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 – 3 Years,2022-06-23T00:00:00Z,2,0,2,5,3,3,3,2,5,5,5,1,1,3,2,3.111111111111111,0.44999999999999996,0,0,0.44999999999999996,2.6611111111111114,d7425ac2-d27a-4a57-9467-c2113d93d2a3,NA,1,1,0,1,FALSE
integra,integra460,2021-10-14T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,Español,5,NA,3,2,3 – 5 Years,NA,4,3,5,3,3,2,3,2,5,5,5,1,1,3,2,3.1,0,0.1,0,0.1,3,832fc228-a6bd-4e38-98e6-753303967eff,NA,2,1,0,0.5,TRUE
integra,integra460,2022-04-18T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Ningún documento,Español,2,NA,3,3,1 – 3 Years,NA,5,5,5,5,5,3,5,4,3,2,5,4,5,5,5,4.6,0,0,0.6000000000000001,0.6000000000000001,3.9999999999999996,36bd7b37-d7ae-4106-87f4-979a169cb66f,NA,2,2,186,1,TRUE
integra,integra461,2021-10-14T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,NA,2,2,1 – 3 Years,NA,4,1,5,5,0,1,3,2,5,5,5,1,1,3,2,3.111111111111111,0,0.2,0,0.2,2.911111111111111,84d7607d-8ae3-4aa6-9355-6997b849fb1d,NA,1,1,0,1,FALSE
integra,integra462,2021-10-15T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Otro / No aplica,Español,2,NA,2,2,1 – 3 Years,2021-10-15T00:00:00Z,4,5,5,3,0,3,3,1,5,5,5,1,1,3,2,3.2222222222222223,0,0,0,0,3.2222222222222223,6bf21d3a-e325-446a-be97-36cc5138e783,NA,1,1,0,1,FALSE
integra,integra463,2021-10-18T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Otro / No aplica,Español,2,NA,NA,2,1 – 3 Years,2021-10-18T00:00:00Z,4,1,5,5,3,2,3,1,5,5,2,1,1,3,2,2.7,0,0.1,0,0.1,2.6,d85c5e0d-f3cd-49a3-b07f-1d74517e9e75,NA,1,1,0,1,FALSE
integra,integra464,2021-10-20T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,NA,3,2,NA,NA,4,3,5,3,0,3,3,2,5,5,5,1,1,3,2,3.111111111111111,0,0,0,0,3.111111111111111,a0a2a424-8677-454a-a053-a547777c0569,NA,1,1,0,1,FALSE
integra,integra465,2021-10-21T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,Español,5,NA,3,2,1 – 3 Years,2021-10-21T00:00:00Z,4,1,5,3,1,2,1,2,5,5,5,1,1,3,2,2.5,0,0.1,0,0.1,2.4,451624f1-8b02-4b92-8603-d55264cb635d,NA,1,1,0,1,FALSE
integra,integra466,2021-10-25T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,NA,Español,Ningún documento,Español,2,NA,2,2,1 – 3 Years,2018-08-04T00:00:00Z,4,3,5,5,0,3,3,2,5,5,5,1,1,3,2,3.3333333333333335,0,0,0,0,3.3333333333333335,432ff05e-5efb-4838-abcb-8a2944b6b27d,NA,1,1,0,1,FALSE
integra,integra467,2021-10-27T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Otro / No aplica,Español,1,NA,3,1,1 – 3 Years,NA,4,5,5,3,3,2,3,2,5,5,3,1,1,3,2,3.1,0,0.1,0,0.1,3,64485e60-d2a0-472b-a219-63da44864286,NA,1,1,0,1,FALSE
integra,integra468,2021-10-26T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,1,2,2,NA,NA,4,0,5,3,0,1,3,1,5,5,5,1,1,1,1,2.875,0,0.2,0,0.2,2.675,407455e9-2573-4b0b-9127-070b80d7576b,NA,1,1,0,1,FALSE
integra,integra469,2021-10-26T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,NA,2,2,NA,NA,1,3,5,5,0,1,3,1,5,5,5,1,1,1,1,2.7777777777777777,0,0.2,0,0.2,2.5777777777777775,d36aaa8f-04c0-405d-9eb2-6975983ae79d,NA,1,1,0,1,FALSE
integra,integra47,2021-07-29T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,1,1,3 – 5 Years,NA,4,5,3,3,5,3,5,3,5,2,5,5,5,3,4,4.4,0.3,0,0.6000000000000001,0.9000000000000001,3.5,c211a9e8-7d50-4109-8aca-288a811b1bab,NA,1,1,0,1,FALSE
integra,integra470,2021-10-27T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,NA,1,1,2,4,3 – 5 Years,NA,4,5,5,1,3,2,3,2,5,5,3,1,1,1,1,2.8,0,0.1,0,0.1,2.6999999999999997,3cf293b0-b56c-48c0-b5d3-a787dc71a01e,NA,2,1,0,0.5,TRUE
integra,integra470,2022-04-16T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Pasaporte,Español,1,1,2,3,1 – 3 Years,NA,5,5,5,3,3,3,5,4,3,3,5,5,5,5,5,4.3,0,0,0.4,0.4,3.9,b0918bd1-af67-42cb-b52e-caac939b8e8f,NA,2,2,171,1,TRUE
integra,integra471,2022-04-14T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,NA,2,1,1 – 3 Years,NA,5,5,5,5,5,3,5,5,5,2,5,4,1,5,3,4.7,0,0,0.6000000000000001,0.6000000000000001,4.1,663bff96-b56c-4c6a-bd04-b6d57aa5a5a6,NA,1,1,0,1,FALSE
integra,integra472,2022-04-14T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Ningún documento,Español,1,NA,2,2,1 – 3 Years,NA,4,5,5,1,5,3,5,2,5,3,5,3,5,5,5,4,0,0,0.4,0.4,3.6,8732fde5-f35f-4d48-b3af-a5498db80dc9,NA,1,1,0,1,FALSE
integra,integra473,2022-04-14T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,NA,Cédula de identidad / ciudadanía,Español,2,NA,2,2,1 – 3 Years,NA,5,0,5,5,5,3,5,2,3,3,5,4,5,5,5,4.333333333333333,0,0,0.4,0.4,3.933333333333333,b0531537-26e9-4859-90fb-4382b06c8212,NA,1,1,0,1,FALSE
integra,integra474,2022-04-14T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Ningún documento,NA,1,1,2,3,< 1 Year,NA,5,0,5,3,3,3,5,4,5,3,5,4,5,5,5,4.333333333333333,0,0,0.4,0.4,3.933333333333333,620f1ca8-0a46-4f66-84d2-5206d1a15d4e,NA,1,1,0,1,FALSE
integra,integra475,2022-04-14T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Ningún documento,Español,2,NA,2,2,1 – 3 Years,NA,5,5,5,3,5,3,5,2,5,2,5,4,5,5,5,4.4,0,0,0.6000000000000001,0.6000000000000001,3.8000000000000003,ce51e5b2-adac-46b9-9cfc-6c0f230dbdcb,NA,1,1,0,1,FALSE
integra,integra476,2022-04-14T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,NA,Español,3,NA,3,1,NA,NA,5,1,5,5,5,3,5,5,5,3,5,4,5,5,5,4.5,0,0,0.4,0.4,4.1,2defe882-d445-4e32-9500-d1a7cb1fb53a,NA,1,1,0,1,FALSE
integra,integra477,2022-04-14T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,NA,2,2,NA,NA,5,0,5,3,5,3,5,2,5,3,5,4,5,5,5,4.333333333333333,0,0,0.4,0.4,3.933333333333333,24840649-fc3c-41dd-bd9b-dbe3a6e205f1,NA,1,1,0,1,FALSE
integra,integra478,2022-04-14T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Visa de Unasur,Español,0,NA,1,2,NA,NA,5,3,5,1,3,3,5,1,5,3,5,3,5,5,5,3.6,0,0,0.4,0.4,3.2,15304a7a-24b5-43c6-b8d6-7f8f2ed157ba,NA,1,1,0,1,FALSE
integra,integra479,2022-04-15T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Ningún documento,NA,2,NA,2,2,1 – 3 Years,NA,5,0,5,3,5,3,5,3,5,2,5,4,5,5,5,4.444444444444445,0,0,0.6000000000000001,0.6000000000000001,3.8444444444444446,a426cb3d-3de3-44cf-8b54-3c29864d7ddd,NA,1,1,0,1,FALSE
integra,integra48,2022-06-23T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,1 – 3 Years,2022-06-23T00:00:00Z,4,1,3,5,3,2,3,3,5,5,3,1,1,3,2,3,0.3,0.1,0,0.4,2.6,a3cdfb63-eb34-4323-b4e1-789194245bd2,NA,1,1,0,1,FALSE
integra,integra480,2022-04-16T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Ningún documento,NA,1,NA,2,3,NA,NA,5,0,5,3,3,3,5,4,3,2,5,4,5,5,5,4.111111111111111,0,0,0.6000000000000001,0.6000000000000001,3.5111111111111106,11519d61-1e30-490f-9355-3254fff9f95e,NA,1,1,0,1,FALSE
integra,integra481,2022-04-16T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,NA,Español,Visa de Unasur,Español,1,NA,2,3,1 – 3 Years,NA,5,5,5,5,3,2,5,3,5,2,5,4,5,5,5,4.5,0,0.1,0.6000000000000001,0.7000000000000001,3.8,5626b8c2-942b-4e97-8e2c-4de8bdbd674b,NA,1,1,0,1,FALSE
integra,integra482,2022-04-16T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,NA,1,2,NA,NA,5,0,5,3,5,3,5,2,5,5,5,4,5,5,5,4.333333333333333,0,0,0,0,4.333333333333333,c49a2921-2dbe-4bd9-b352-26caef59d017,NA,1,1,0,1,FALSE
integra,integra485,2022-04-18T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,Sí,NA,Ningún documento,NA,2,NA,2,2,1 – 3 Years,NA,4,5,5,5,5,3,3,4,3,3,5,4,5,5,5,4.3,0,0,0.4,0.4,3.9,47a707af-25d1-4aac-9fec-a624b3f2fecd,NA,1,1,0,1,FALSE
integra,integra486,2022-04-18T00:00:00Z,mariuxi carranza,Femenino,Presencial,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,1,2,1,NA,NA,5,0,5,5,3,3,5,2,5,3,5,3,5,5,5,4.222222222222222,0,0,0.4,0.4,3.8222222222222224,6d8e3f4f-67b8-4db4-949f-4b61b4cb2359,NA,1,1,0,1,FALSE
integra,integra487,2021-10-25T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,1,2,1,NA,NA,1,0,5,3,3,1,5,1,5,5,3,1,5,3,4,2.888888888888889,0,0.2,0,0.2,2.6888888888888887,4f9170df-e21c-43f7-bc7c-4fe278a3515c,NA,1,1,0,1,FALSE
integra,integra489,2021-10-25T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,NA,1,NA,3,3,1 – 3 Years,NA,5,5,5,1,3,3,3,4,5,5,5,4,1,3,2,3.7,0,0,0,0,3.7,fdb4be1f-0ffb-41d8-bde5-a91baa6571e2,NA,1,1,0,1,FALSE
integra,integra49,2022-06-14T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 – 3 Years,2022-06-14T00:00:00Z,4,1,3,1,0,3,5,2,5,5,3,1,5,3,4,2.888888888888889,0.3,0,0,0.3,2.588888888888889,321e79a9-0877-44be-adf6-1caf7f646b75,NA,1,1,0,1,FALSE
integra,integra490,2021-10-24T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,Español,2,NA,2,2,< 1 Year,NA,5,1,3,3,1,2,1,2,5,5,3,1,1,3,2,2.4,0.3,0.1,0,0.4,2,de2c512f-d380-40de-9ba5-84f26093cbb8,NA,2,1,0,0.5,TRUE
integra,integra490,2022-04-19T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,No,NA,Ningún documento,Español,2,NA,2,2,1 – 3 Years,NA,5,5,5,5,3,3,5,2,3,3,5,5,1,5,3,4.1,0,0,0.4,0.4,3.6999999999999997,59745b0c-1cfd-43d9-ba97-709ffd6f4c26,NA,2,2,177,1,TRUE
integra,integra494,2021-10-22T00:00:00Z,mariuxi carranza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Ningún documento,Español,2,NA,2,2,1 – 3 Years,NA,4,1,5,0,3,3,1,2,5,5,3,1,1,1,1,2.3333333333333335,0,0,0,0,2.3333333333333335,1c23fd16-11d3-47dc-9431-df23d9550514,NA,1,1,0,1,FALSE
integra,integra495,2022-04-20T00:00:00Z,mariuxi carranza,Femenino,Presencial,Venezolana,Femenino,NA,Español,Ningún documento,NA,0,NA,1,2,1 – 3 Years,NA,5,3,5,1,3,1,1,2,5,5,2,1,1,3,2,2.5,0,0.2,0,0.2,2.3,2ed11dcc-5b26-4149-9d74-9799720e24b8,NA,1,1,0,1,FALSE
integra,integra496,2022-06-14T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,0,2,2,1,3 – 5 Years,2022-06-14T00:00:00Z,4,5,3,0,3,2,1,2,5,5,3,1,5,5,5,3.2222222222222223,0.3,0.1,0,0.4,2.8222222222222224,7ca2390e-248e-41ab-9cd2-1794d4884eab,NA,1,1,0,1,FALSE
integra,integra5,2021-07-26T00:00:00Z,mayra samaniego,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,NA,2,1,1 – 3 Years,NA,5,0,5,5,0,3,3,2,5,5,3,1,5,1,3,3.375,0,0,0,0,3.375,1f625256-4847-4d96-921f-ffcacf16d383,NA,2,1,0,0.5,TRUE
integra,integra5,2021-12-22T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,> 5 Years,2021-12-22T00:00:00Z,5,1,5,5,5,3,3,4,5,5,3,1,5,5,5,3.7,0,0,0,0,3.7,111d96f4-4a4b-4232-a219-a8bdba85042e,NA,2,2,149,1,TRUE
integra,integra50,2022-01-05T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,3 – 5 Years,2022-01-05T00:00:00Z,5,3,3,5,3,3,3,5,5,5,5,1,5,5,5,4,0.3,0,0,0.3,3.7,a4a4c7ab-b7c7-4a7a-9be9-ab6e9b7c84e6,NA,1,1,0,1,FALSE
integra,integra51,2021-10-07T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,NA,Cédula de identidad / ciudadanía,Español,3,0,3,1,> 5 Years,2021-10-07T00:00:00Z,4,0,3,5,5,3,3,2,3,3,2,3,5,3,4,3.4444444444444446,0.3,0,0.4,0.7,2.7444444444444445,8aab1209-6901-478b-bf3e-f32558822bcf,NA,1,1,0,1,FALSE
integra,integra52,2021-07-26T00:00:00Z,mayra samaniego,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa de Unasur,Español,0,NA,1,3,3 – 5 Years,2017-01-10T00:00:00Z,5,0,5,0,0,2,3,2,5,5,5,1,1,1,1,3.142857142857143,0,0.1,0,0.1,3.0428571428571427,60cd710f-909f-4fbb-b063-f30bd630bf5a,NA,2,1,0,0.5,TRUE
integra,integra52,2022-04-25T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Pasaporte,Español,0,0,0,3,1 – 3 Years,2017-01-10T00:00:00Z,5,3,5,0,5,3,5,5,5,3,3,5,5,5,5,4.555555555555555,0,0,0.4,0.4,4.155555555555555,f8cc9902-285f-4096-9246-6fa9ffbabf63,NA,2,2,273,1,TRUE
integra,integra53,2021-10-14T00:00:00Z,lorena iniguez,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,1,3,3,1 – 3 Years,2017-08-27T00:00:00Z,4,5,3,5,5,3,3,2,1,5,3,3,1,3,2,3.3,0.3,0,0,0.3,3,12c674de-4a3f-4917-a795-602d0367b456,NA,2,1,0,0.5,TRUE
integra,integra53,2022-05-04T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Visa de excepción (VERHU),Español,2,1,3,3,3 – 5 Years,2017-08-31T00:00:00Z,5,5,5,5,5,3,5,4,5,3,5,4,5,5,5,4.8,0,0,0.4,0.4,4.3999999999999995,cf90b051-da2d-4dcd-b7c2-c07363c3d65a,NA,2,2,202,1,TRUE
integra,integra54,2021-10-11T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,NA,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,2017-12-09T00:00:00Z,4,3,3,5,3,3,3,2,3,5,3,1,5,3,4,3.1,0.3,0,0,0.3,2.8000000000000003,1ec91012-0273-497c-9b7d-d84bace61996,NA,1,1,0,1,FALSE
integra,integra55,2021-10-18T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,NA,Cédula de identidad / ciudadanía,NA,2,1,3,1,< 1 Year,2018-05-05T00:00:00Z,5,5,3,5,5,3,3,2,5,5,5,1,1,3,2,3.8,0.3,0,0,0.3,3.5,58dafc5c-eb80-470b-b1b9-eaa1d2ce48b0,NA,1,1,0,1,FALSE
integra,integra56,2022-04-25T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,1 – 3 Years,2018-01-17T00:00:00Z,5,5,5,5,5,3,5,5,5,3,5,4,5,5,5,4.9,0,0,0.4,0.4,4.5,bb29b7e7-2d3c-42c7-8a64-001148d6b38b,NA,1,1,0,1,FALSE
integra,integra57,2021-09-15T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 – 3 Years,2018-06-08T00:00:00Z,2,1,3,5,0,3,1,1,1,2,3,1,1,1,1,1.7777777777777777,0.3,0,0.6000000000000001,0.9000000000000001,0.8777777777777775,5cfcbba9-7e6b-433e-8495-ffdd0419f97f,NA,1,1,0,1,FALSE
integra,integra58,2021-07-23T00:00:00Z,mayra samaniego,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Visa Humanitaria,Español,2,NA,2,1,1 – 3 Years,2018-05-16T00:00:00Z,4,1,3,5,3,3,3,2,5,3,3,1,5,1,3,3,0.3,0,0.4,0.7,2.3,8ab2acde-585b-4915-814b-3557031ad9e8,NA,2,1,0,0.5,TRUE
integra,integra58,2022-04-22T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,< 1 Year,2017-08-06T00:00:00Z,4,1,5,5,5,3,5,2,5,3,3,5,5,5,5,4,0,0,0.4,0.4,3.6,220783d5-138a-4731-b5d7-e2ed252425a7,NA,2,2,273,1,TRUE
integra,integra59,2021-07-22T00:00:00Z,marcia lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,1,0,1,0,< 1 Year,2016-05-23T00:00:00Z,4,1,3,5,0,3,3,3,3,5,3,1,5,5,5,3.111111111111111,0.3,0,0,0.3,2.8111111111111113,0ef3929c-35ba-410f-8807-f2658ae82a40,NA,1,1,0,1,FALSE
integra,integra6,2021-10-28T00:00:00Z,lorena iniguez,Femenino,Presencial,Ecuatoriana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,> 5 Years,2021-10-28T00:00:00Z,4,5,3,5,5,3,3,3,5,5,5,1,5,3,4,4,0.3,0,0,0.3,3.7,28756dff-9c1d-4c32-9309-3f318f85f403,NA,2,1,0,0.5,TRUE
integra,integra6,2022-05-03T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Ecuatoriana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,3,3 – 5 Years,2021-10-27T00:00:00Z,5,5,5,5,5,1,5,5,5,5,5,4,5,5,5,4.9,0,0.2,0,0.2,4.7,d564879b-8680-42db-87dd-82253afc7c2d,NA,2,2,187,1,TRUE
integra,integra60,2021-10-18T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,NA,Cédula de identidad / ciudadanía,NA,2,1,3,2,< 1 Year,2019-08-13T00:00:00Z,4,3,3,5,5,3,3,2,5,5,5,3,1,3,2,3.7,0.3,0,0,0.3,3.4000000000000004,4ac46c20-8ff8-4e44-8dcb-a0540a2f0b9a,NA,1,1,0,1,FALSE
integra,integra61,2022-04-29T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Visa de excepción (VERHU),Español,2,0,2,2,1 – 3 Years,2019-05-28T00:00:00Z,5,5,5,5,3,3,5,4,5,3,5,3,5,5,5,4.5,0,0,0.4,0.4,4.1,9b9fddfa-680c-4105-b03f-c4bf589e1106,NA,1,1,0,1,FALSE
integra,integra62,2021-07-23T00:00:00Z,isabel farez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa Humanitaria,Español,3,0,3,2,< 1 Year,2019-02-27T00:00:00Z,5,3,5,5,1,2,3,2,5,3,3,1,1,3,2,3,0,0.1,0.4,0.5,2.5,b1434645-2e62-4a7e-81a2-7198794a7197,NA,3,1,0,0.3333333333333333,TRUE
integra,integra62,2022-01-05T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,NA,3,0,3,2,1 – 3 Years,2019-02-27T00:00:00Z,4,1,3,5,5,2,3,2,5,5,3,1,5,5,5,3.4,0.3,0.1,0,0.4,3,4d72e06d-8194-4e4c-a7e9-51c65e746dc7,NA,3,2,166,0.6666666666666666,TRUE
integra,integra62,2022-04-22T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,NA,3,0,3,1,< 1 Year,2022-05-03T00:00:00Z,4,1,5,5,5,2,5,3,3,2,5,3,5,5,5,3.9,0,0.1,0.6000000000000001,0.7000000000000001,3.1999999999999997,89332dd6-d399-405c-be7d-5b9365e3eb0d,NA,3,3,273,1,TRUE
integra,integra63,2021-07-23T00:00:00Z,mayra samaniego,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa Humanitaria,Español,1,NA,1,1,< 1 Year,2018-12-17T00:00:00Z,4,1,3,5,5,3,3,2,5,5,5,1,1,3,2,3.3,0.3,0,0,0.3,3,122e778e-6026-43fa-aa9a-b4ccb12d5104,NA,2,1,0,0.5,TRUE
integra,integra63,2022-04-19T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,Sí,NA,Visa de excepción (VERHU),Español,1,0,1,1,< 1 Year,2018-12-17T00:00:00Z,5,5,5,5,5,3,5,4,5,5,5,4,5,3,4,4.7,0,0,0,0,4.7,246957da-3fb2-48dd-9824-cc044604d43e,NA,2,2,270,1,TRUE
integra,integra64,2021-07-22T00:00:00Z,mayra samaniego,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Visa de Unasur,Español,1,NA,1,1,1 – 3 Years,2019-08-22T00:00:00Z,5,5,3,5,0,3,1,2,5,5,5,1,1,1,1,3.3333333333333335,0.3,0,0,0.3,3.0333333333333337,ff6fb544-e207-49c1-9b75-dc9451cc1943,NA,3,1,0,0.3333333333333333,TRUE
integra,integra64,2022-01-06T00:00:00Z,lorena iniguez,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,< 1 Year,2019-08-22T00:00:00Z,5,3,3,5,5,3,3,2,5,5,3,1,5,5,5,3.7,0.3,0,0,0.3,3.4000000000000004,24f6dba5-ab12-4422-a4cc-e734a0244a0f,NA,3,2,168,0.6666666666666666,TRUE
integra,integra64,2022-04-25T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,Sí,Español,Pasaporte,Español,1,0,1,1,< 1 Year,2019-08-22T00:00:00Z,5,3,5,5,0,3,5,5,5,3,3,4,5,5,5,4.444444444444445,0,0,0.4,0.4,4.044444444444444,3f814b4f-0a33-4d88-a741-116ac3593843,NA,3,3,277,1,TRUE
integra,integra65,2022-04-27T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Visa Amparo,Español,4,0,4,2,3 – 5 Years,2018-01-26T00:00:00Z,4,5,5,5,5,1,3,5,5,3,3,3,5,5,5,4.3,0,0.2,0.4,0.6000000000000001,3.6999999999999997,ab31d1e7-ba5f-4840-85aa-9c8c7f0faaff,NA,1,1,0,1,FALSE
integra,integra66,2021-10-18T00:00:00Z,lorena iniguez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,1,3,1,1 – 3 Years,2018-06-06T00:00:00Z,5,3,3,5,5,3,3,2,1,5,3,1,5,3,4,3.2,0.3,0,0,0.3,2.9000000000000004,9c6ffa24-ff84-4ef6-9662-afed5085bf2c,NA,2,1,0,0.5,TRUE
